load_type,source,status,building,floor,beam_id,elementTag,area_m2,load_kN,member_category,member_id,load_id,source_value,source_unit,SI_value,SI_unit,geometry_type,annotation_anchor_sheet_xy
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,S1,,SOL_1S_column_0004,0.2467,1.5364,column,E1-S1-C-002,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,S1,,SOL_1S_column_0005,0.2467,1.5364,column,E1-S1-C-001,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,S1,,SOL_1S_column_0006,0.0,0.0,column,E1-S1-C-003,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,S1,,SOL_1S_column_0007,74.5133,463.9946,column,E1-S1-C-009,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,S1,,SOL_1S_column_0008,25.6602,159.7862,column,E1-S1-C-010,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,S1,,SOL_1S_column_0009,39.4773,245.825,column,E1-S1-C-013,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,S1,,SOL_1S_column_0010,29.608,184.3687,column,E1-S1-C-016,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,S1,,SOL_1S_column_0011,62.9169,391.7835,column,E1-S1-C-014,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,S1,,SOL_1S_column_0012,96.2258,599.1984,column,E1-S1-C-015,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,S1,,SOL_1S_column_0013,107.3288,668.3366,column,E1-S1-C-011,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,S1,,SOL_1S_column_0014,83.6425,520.8417,column,E1-S1-C-012,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,S1,,SOL_1S_column_0015,0.0,0.0,column,E1-S1-C-008,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,S1,,SOL_1S_column_0016,32.0753,199.7328,column,E1-S1-C-017,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,S1,,SOL_1S_column_0017,9.8693,61.4562,column,E1-S1-C-019,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,S1,,SOL_1S_column_0018,20.9723,130.5945,column,E1-S1-C-018,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,S1,,SOL_1S_column_0026,19.7386,122.9125,column,E1-S1-C-007,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,S1,,SOL_base_support_0001,0.0,0.0,support,E1-S1-A-001,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,S1,,SOL_base_support_0002,0.0,0.0,support,E1-S1-A-002,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,S1,,SOL_base_support_0003,0.0,0.0,support,E1-S1-A-003,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,S1,,SOL_base_support_0004,0.0,0.0,support,E1-S1-A-004,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,S1,,SOL_base_support_0005,0.0,0.0,support,E1-S1-A-005,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,S1,,SOL_base_support_0006,0.0,0.0,support,E1-S1-A-018,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,S1,,SOL_base_support_0007,0.0,0.0,support,E1-S1-A-058,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,S1,,SOL_base_support_0008,0.0,0.0,support,E1-S1-A-057,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,S1,,SOL_base_support_0009,0.0,0.0,support,E1-S1-A-036,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,S1,,SOL_base_support_0010,0.0,0.0,support,E1-S1-A-070,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,S1,,SOL_base_support_0011,0.0,0.0,support,E1-S1-A-069,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,S1,,SOL_base_support_0012,0.0,0.0,support,E1-S1-A-019,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,S1,,SOL_base_support_0013,0.0,0.0,support,E1-S1-A-043,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,S1,,SOL_base_support_0014,0.0,0.0,support,E1-S1-A-063,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,S1,,SOL_base_support_0015,0.0,0.0,support,E1-S1-A-056,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,S1,,SOL_base_support_0016,0.0,0.0,support,E1-S1-A-011,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,S1,,SOL_base_support_0017,0.0,0.0,support,E1-S1-A-047,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,S1,,SOL_base_support_0018,0.0,0.0,support,E1-S1-A-065,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,S1,,SOL_base_support_0019,0.0,0.0,support,E1-S1-A-044,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,S1,,SOL_base_support_0020,0.0,0.0,support,E1-S1-A-045,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,S1,,SOL_base_support_0021,0.0,0.0,support,E1-S1-A-046,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,S1,,SOL_base_support_0022,0.0,0.0,support,E1-S1-A-013,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,S1,,SOL_base_support_0023,0.0,0.0,support,E1-S1-A-050,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,S1,,SOL_base_support_0024,0.0,0.0,support,E1-S1-A-034,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,S1,,SOL_base_support_0025,0.0,0.0,support,E1-S1-A-007,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,S1,,SOL_base_support_0026,0.0,0.0,support,E1-S1-A-048,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,S1,,SOL_base_support_0027,0.0,0.0,support,E1-S1-A-012,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,S1,,SOL_base_support_0028,0.0,0.0,support,E1-S1-A-049,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,S1,,SOL_base_support_0029,0.0,0.0,support,E1-S1-A-015,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,S1,,SOL_base_support_0030,0.0,0.0,support,E1-S1-A-016,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,S1,,SOL_base_support_0031,0.0,0.0,support,E1-S1-A-017,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,S1,,SOL_base_support_0032,0.0,0.0,support,E1-S1-A-054,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,S1,,SOL_base_support_0033,0.0,0.0,support,E1-S1-A-055,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,S1,,SOL_base_support_0034,0.0,0.0,support,E1-S1-A-033,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,S1,,SOL_base_support_0035,0.0,0.0,support,E1-S1-A-032,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,S1,,SOL_base_support_0036,0.0,0.0,support,E1-S1-A-031,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,S1,,SOL_base_support_0037,0.0,0.0,support,E1-S1-A-022,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,S1,,SOL_base_support_0038,0.0,0.0,support,E1-S1-A-023,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,S1,,SOL_base_support_0039,0.0,0.0,support,E1-S1-A-024,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,S1,,SOL_base_support_0040,0.0,0.0,support,E1-S1-A-037,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,S1,,SOL_base_support_0041,0.0,0.0,support,E1-S1-A-038,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,S1,,SOL_base_support_0042,0.0,0.0,support,E1-S1-A-041,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,S1,,SOL_base_support_0043,0.0,0.0,support,E1-S1-A-025,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,S1,,SOL_base_support_0044,0.0,0.0,support,E1-S1-A-035,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,S1,,SOL_base_support_0045,0.0,0.0,support,E1-S1-A-029,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,S1,,SOL_base_support_0046,0.0,0.0,support,E1-S1-A-030,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,S1,,SOL_base_support_0047,0.0,0.0,support,E1-S1-A-014,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,S1,,SOL_base_support_0048,0.0,0.0,support,E1-S1-A-027,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,S1,,SOL_base_support_0049,0.0,0.0,support,E1-S1-A-040,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,S1,,SOL_base_support_0050,0.0,0.0,support,E1-S1-A-059,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,S1,,SOL_base_support_0051,0.0,0.0,support,E1-S1-A-010,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,S1,,SOL_base_support_0052,0.0,0.0,support,E1-S1-A-026,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,S1,,SOL_base_support_0053,0.0,0.0,support,E1-S1-A-039,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,S1,,SOL_base_support_0054,0.0,0.0,support,E1-S1-A-060,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,S1,,SOL_base_support_0055,0.0,0.0,support,E1-S1-A-028,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,S1,,SOL_base_support_0056,0.0,0.0,support,E1-S1-A-062,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,S1,,SOL_base_support_0057,0.0,0.0,support,E1-S1-A-068,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,S1,,SOL_base_support_0058,0.0,0.0,support,E1-S1-A-021,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,S1,,SOL_base_support_0059,0.0,0.0,support,E1-S1-A-042,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,S1,,SOL_base_support_0060,0.0,0.0,support,E1-S1-A-020,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,S1,,SOL_base_support_0061,0.0,0.0,support,E1-S1-A-051,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,S1,,SOL_base_support_0062,0.0,0.0,support,E1-S1-A-053,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,S1,,SOL_base_support_0063,0.0,0.0,support,E1-S1-A-052,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,S1,,SOL_base_support_0064,0.0,0.0,support,E1-S1-A-008,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,S1,,SOL_base_support_0065,0.0,0.0,support,E1-S1-A-006,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,S1,,SOL_base_support_0066,0.0,0.0,support,E1-S1-A-009,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,S1,,SOL_base_support_0067,0.0,0.0,support,E1-S1-A-066,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,S1,,SOL_base_support_0068,0.0,0.0,support,E1-S1-A-067,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,S1,,SOL_base_support_0069,0.0,0.0,support,E1-S1-A-073,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,S1,,SOL_base_support_0070,0.0,0.0,support,E1-S1-A-076,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,S1,,SOL_base_support_0071,0.0,0.0,support,E1-S1-A-074,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,S1,,SOL_base_support_0072,0.0,0.0,support,E1-S1-A-075,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,S1,,SOL_base_support_0073,0.0,0.0,support,E1-S1-A-071,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,S1,,SOL_base_support_0074,0.0,0.0,support,E1-S1-A-072,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,S1,,SOL_base_support_0075,0.0,0.0,support,E1-S1-A-064,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,S1,,SOL_base_support_0076,0.0,0.0,support,E1-S1-A-077,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,S1,,SOL_base_support_0077,0.0,0.0,support,E1-S1-A-079,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,S1,,SOL_base_support_0078,0.0,0.0,support,E1-S1-A-078,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,S1,,SOL_base_support_0086,0.0,0.0,support,E1-S1-A-061,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_2,P1,,SOL2_1_wall_0021,0.0,0.0,wall,E2-P1-M-019,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_2,P1,,SOL2_1_wall_0022,0.0,0.0,wall,E2-P1-M-020,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_2,P1,,SOL2_1_wall_0023,6.168,38.408,wall,E2-P1-M-012,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_2,P1,,SOL2_1_wall_0024,9.1286,56.8438,wall,E2-P1-M-017,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_2,P1,,SOL2_1_wall_0025,47.37,294.9732,wall,E2-P1-M-018,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_2,P1,,SOL2_1_wall_0026,6.6614,41.4806,wall,E2-P1-M-014,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_2,P1,,SOL2_1_wall_0027,37.748,235.0568,wall,E2-P1-M-013,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_2,P1,,SOL2_1_wall_0028,1.4803,9.2179,wall,E2-P1-M-016,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_2,P1,,SOL2_1_wall_0029,7.895,49.1622,wall,E2-P1-M-015,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_2,P1,,SOL2_1_wall_0030,14.3097,89.1065,wall,E2-P1-M-011,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_2,P1,,SOL2_1_wall_0031,15.2966,95.2518,wall,E2-P1-M-007,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_2,P1,,SOL2_1_wall_0032,11.5958,72.207,wall,E2-P1-M-008,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_2,P1,,SOL2_1_wall_0033,0.0,0.0,wall,E2-P1-M-006,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_2,P1,,SOL2_1_wall_0034,3.2073,19.9721,wall,E2-P1-M-001,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_2,P1,,SOL2_1_wall_0035,3.2073,19.9721,wall,E2-P1-M-002,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_2,P1,,SOL2_1_wall_0036,0.2467,1.5363,wall,E2-P1-M-005,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_2,P1,,SOL2_1_wall_0037,0.4934,3.0726,wall,E2-P1-M-004,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_2,P1,,SOL2_1_wall_0038,0.0,0.0,wall,E2-P1-M-003,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_2,P1,,SOL2_1_wall_0039,16.5302,102.9334,wall,E2-P1-M-010,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_2,P1,,SOL2_1_wall_0040,6.168,38.408,wall,E2-P1-M-009,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_2,P1,,SOL2_1_column_0001,51.3175,319.5543,column,E2-P1-C-002,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_2,P1,,SOL2_1_column_0002,47.1233,293.4369,column,E2-P1-C-005,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_2,P1,,SOL2_1_column_0003,70.8083,440.9235,column,E2-P1-C-006,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_2,P1,,SOL2_1_column_0004,71.0551,442.4598,column,E2-P1-C-003,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_2,P1,,SOL2_1_column_0005,55.0183,342.5991,column,E2-P1-C-001,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_2,P1,,SOL2_1_column_0006,46.6299,290.3642,column,E2-P1-C-004,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_2,P1,,SOL2_1_column_0007,48.8503,304.1911,column,E2-P1-C-007,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_2,P1,,SOL2_1_column_0008,5.9213,36.8717,column,E2-P1-C-008,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_2,P2,,SOL2_2_wall_0041,0.0,0.0,wall,E2-P2-M-019,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_2,P2,,SOL2_2_wall_0042,0.0,0.0,wall,E2-P2-M-020,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_2,P2,,SOL2_2_wall_0043,6.168,38.408,wall,E2-P2-M-012,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_2,P2,,SOL2_2_wall_0044,9.1286,56.8438,wall,E2-P2-M-017,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_2,P2,,SOL2_2_wall_0045,47.37,294.9732,wall,E2-P2-M-018,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_2,P2,,SOL2_2_wall_0046,6.6614,41.4806,wall,E2-P2-M-014,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_2,P2,,SOL2_2_wall_0047,37.748,235.0568,wall,E2-P2-M-013,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_2,P2,,SOL2_2_wall_0048,1.4803,9.2179,wall,E2-P2-M-016,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_2,P2,,SOL2_2_wall_0049,7.895,49.1622,wall,E2-P2-M-015,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_2,P2,,SOL2_2_wall_0050,14.3097,89.1065,wall,E2-P2-M-011,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_2,P2,,SOL2_2_wall_0051,15.2966,95.2518,wall,E2-P2-M-007,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_2,P2,,SOL2_2_wall_0052,11.5958,72.207,wall,E2-P2-M-008,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_2,P2,,SOL2_2_wall_0053,0.0,0.0,wall,E2-P2-M-006,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_2,P2,,SOL2_2_wall_0054,3.2073,19.9721,wall,E2-P2-M-001,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_2,P2,,SOL2_2_wall_0055,3.2073,19.9721,wall,E2-P2-M-002,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_2,P2,,SOL2_2_wall_0056,0.2467,1.5363,wall,E2-P2-M-005,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_2,P2,,SOL2_2_wall_0057,0.4934,3.0726,wall,E2-P2-M-004,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_2,P2,,SOL2_2_wall_0058,0.0,0.0,wall,E2-P2-M-003,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_2,P2,,SOL2_2_wall_0059,16.5302,102.9334,wall,E2-P2-M-010,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_2,P2,,SOL2_2_wall_0060,6.168,38.408,wall,E2-P2-M-009,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_2,P2,,SOL2_2_column_0001,51.3175,319.5543,column,E2-P2-C-002,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_2,P2,,SOL2_2_column_0002,47.1233,293.4369,column,E2-P2-C-005,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_2,P2,,SOL2_2_column_0003,70.8083,440.9235,column,E2-P2-C-006,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_2,P2,,SOL2_2_column_0004,71.0551,442.4598,column,E2-P2-C-003,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_2,P2,,SOL2_2_column_0005,55.0183,342.5991,column,E2-P2-C-001,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_2,P2,,SOL2_2_column_0006,46.6299,290.3642,column,E2-P2-C-004,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_2,P2,,SOL2_2_column_0007,48.8503,304.1911,column,E2-P2-C-007,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_2,P2,,SOL2_2_column_0008,5.9213,36.8717,column,E2-P2-C-008,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_2,P3,,SOL2_3_wall_0061,0.0,0.0,wall,E2-P3-M-019,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_2,P3,,SOL2_3_wall_0062,0.0,0.0,wall,E2-P3-M-020,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_2,P3,,SOL2_3_wall_0063,6.168,38.408,wall,E2-P3-M-012,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_2,P3,,SOL2_3_wall_0064,9.1286,56.8438,wall,E2-P3-M-017,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_2,P3,,SOL2_3_wall_0065,47.37,294.9732,wall,E2-P3-M-018,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_2,P3,,SOL2_3_wall_0066,6.6614,41.4806,wall,E2-P3-M-014,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_2,P3,,SOL2_3_wall_0067,37.748,235.0568,wall,E2-P3-M-013,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_2,P3,,SOL2_3_wall_0068,1.4803,9.2179,wall,E2-P3-M-016,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_2,P3,,SOL2_3_wall_0069,7.895,49.1622,wall,E2-P3-M-015,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_2,P3,,SOL2_3_wall_0070,14.3097,89.1065,wall,E2-P3-M-011,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_2,P3,,SOL2_3_wall_0071,15.2966,95.2518,wall,E2-P3-M-007,,,,,,,
